,OCC1950_NEW,NEW_IND50,YEAR,MIDWEST,NORTHEAST,SOUTH,WEST,EDUC1,EDUC2,EDUC3,EDUC4,EDUC5,educ_hs,FEMALE_COUNT,COUNT,FEM_RATIO,OCC_GENDER,LOG_MEDIAN_WAGE
2967,Policemen and detectives,6,1950,0.5,0.5,,,,0.5,,,,0.5,0,2,0.0,mixed,2.7946004467357097
2968,Policemen and detectives,6,1960,0.5,0.25,0.125,0.125,,0.125,,,,0.875,5,8,0.625,mixed,2.355596429855158
2969,Policemen and detectives,6,1970,0.25,0.375,0.375,,,0.125,,0.125,,0.75,3,8,0.375,mixed,2.6646077943446906
2970,Policemen and detectives,6,1980,,1.0,,,,,1.0,,,,1,1,1.0,female,2.7195567794904556
2971,Policemen and detectives,7,1950,,,,1.0,,,,,,1.0,0,1,0.0,mixed,2.4640702971122637
2972,Policemen and detectives,7,1960,0.25,0.75,,,,0.25,,,,0.75,0,4,0.0,mixed,2.471908463385144
2973,Policemen and detectives,7,1970,0.2,0.6,,0.2,,0.2,,,,0.8,0,5,0.0,mixed,2.872639058891589
2974,Policemen and detectives,8,1950,0.5,0.5,,,,,,,,1.0,0,2,0.0,mixed,2.980179995400399
2975,Policemen and detectives,8,1960,0.24242424242424243,0.30303030303030304,0.13636363636363635,0.3181818181818182,0.12121212121212122,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.6515151515151515,6,66,0.09090909090909091,male,2.500434373394115
2976,Policemen and detectives,8,1970,0.2826086956521739,0.2608695652173913,0.21739130434782608,0.2391304347826087,0.10869565217391304,0.10869565217391304,0.043478260869565216,0.08695652173913043,0.06521739130434782,0.5869565217391305,6,46,0.13043478260869565,male,2.791153108185771
2977,Policemen and detectives,8,1980,,0.3333333333333333,0.6666666666666666,,,,,0.6666666666666666,,0.3333333333333333,1,3,0.3333333333333333,mixed,2.1570534126469427
2978,Policemen and detectives,8,1990,0.2,0.4,0.4,,0.4,,,0.4,0.2,,3,5,0.6,mixed,2.5206976571475854
2979,Policemen and detectives,9,1950,0.3150684931506849,0.3698630136986301,0.1643835616438356,0.1506849315068493,0.0821917808219178,0.07534246575342465,0.0273972602739726,0.04794520547945205,0.02054794520547945,0.7465753424657534,1,146,0.00684931506849315,male,2.3481019318185083
2980,Policemen and detectives,9,1960,0.26001013684744045,0.3157627977698936,0.21895590471363405,0.20527116066903192,0.0983274201723264,0.08717688798783578,0.03801317790167258,0.048656867714140906,0.02331474911302585,0.7045108971109985,60,1973,0.030410542321338063,male,2.642330154351362
2981,Policemen and detectives,9,1970,0.23676470588235293,0.34044117647058825,0.23676470588235293,0.1860294117647059,0.11985294117647059,0.11397058823529412,0.03602941176470588,0.052941176470588235,0.02426470588235294,0.6529411764705882,43,1360,0.03161764705882353,male,2.9222387430598955
2982,Policemen and detectives,9,1980,0.24396478273217836,0.294234592445328,0.27889804032945187,0.18290258449304175,0.1459812553251917,0.19255893212155636,0.08122692416927009,0.13888099971598977,0.05538199375177506,0.38596989491621697,162,3521,0.04600965634762851,male,2.9358827419025513
2983,Policemen and detectives,9,1990,0.212564697483491,0.25397108691772263,0.3416027128324112,0.19186150276637515,0.3714081741923969,0.15295377476351954,,0.2043548099232554,0.0462252364804569,0.22505800464037123,689,5603,0.12296983758700696,male,2.941826601986301
2984,Power station operators,1,1990,1.0,,,,,,,,,1.0,0,1,0.0,mixed,3.4422505024118624
2985,Power station operators,2,1960,0.16666666666666666,,0.3333333333333333,0.5,0.16666666666666666,,,,,0.8333333333333334,0,6,0.0,mixed,2.903665331811599
2986,Power station operators,2,1980,0.25,,0.25,0.5,,,,0.25,,0.75,0,4,0.0,mixed,3.2830502407487088
2987,Power station operators,2,1990,,,1.0,,1.0,,,,,,0,3,0.0,mixed,2.797568237715495
2988,Power station operators,3,1950,0.5,0.5,,,,,,0.5,,0.5,0,2,0.0,mixed,2.4995110405180228
2989,Power station operators,3,1960,0.5,0.375,0.125,,,,,,0.125,0.875,0,8,0.0,mixed,2.9785169213731484
2990,Power station operators,3,1970,0.4,0.2,0.4,,,,,,,1.0,0,5,0.0,mixed,3.002741961908966
2991,Power station operators,3,1980,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.3076923076923077,0.07692307692307693,0.15384615384615385,,,,0.7692307692307693,0,13,0.0,mixed,3.17601523697384
2992,Power station operators,3,1990,0.25,0.25,0.5,,0.25,,,,,0.75,0,4,0.0,mixed,2.8015762591130335
2993,Power station operators,4,1950,1.0,,,,,,,,1.0,,0,1,0.0,mixed,3.613506975662946
2994,Power station operators,4,1960,0.3684210526315789,0.2631578947368421,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.05263157894736842,,,,0.8947368421052632,6,19,0.3157894736842105,male,2.790612356734033
2995,Power station operators,4,1970,,,,1.0,,,,,,1.0,0,1,0.0,mixed,2.753004821021309
2996,Power station operators,4,1980,0.3157894736842105,,0.631578947368421,0.05263157894736842,0.05263157894736842,0.21052631578947367,,0.05263157894736842,,0.6842105263157895,0,19,0.0,mixed,3.2534946192638152
2997,Power station operators,4,1990,,0.1111111111111111,0.8888888888888888,,0.2222222222222222,,,,,0.7777777777777778,0,9,0.0,mixed,3.11367685891296
2998,Power station operators,5,1950,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,,,,0.7142857142857143,0,7,0.0,mixed,2.6798793241355137
2999,Power station operators,5,1960,0.30625,0.275,0.2,0.21875,0.0625,0.08125,0.025,0.0625,,0.76875,5,160,0.03125,male,2.8708383308504075
3000,Power station operators,5,1970,0.40476190476190477,0.14285714285714285,0.23809523809523808,0.21428571428571427,0.09523809523809523,0.11904761904761904,0.023809523809523808,0.047619047619047616,,0.7142857142857143,2,42,0.047619047619047616,male,3.0191659196030134
3001,Power station operators,5,1980,0.30597014925373134,0.20149253731343283,0.2835820895522388,0.208955223880597,0.08955223880597014,0.12686567164179105,0.022388059701492536,0.05223880597014925,0.007462686567164179,0.7014925373134329,5,134,0.03731343283582089,male,3.0624851380975953
3002,Power station operators,5,1990,0.24610591900311526,0.1526479750778816,0.411214953271028,0.19003115264797507,0.3644859813084112,0.11838006230529595,,0.07165109034267912,0.006230529595015576,0.4392523364485981,20,321,0.06230529595015576,male,3.1380484957342465
3003,Power station operators,6,1970,1.0,,,,,,,,,1.0,0,1,0.0,mixed,2.912069515650996
3004,Power station operators,6,1990,,,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,,,,,0,3,0.0,mixed,2.900516206967937
3005,Power station operators,8,1960,,,1.0,,,1.0,,,,,0,1,0.0,mixed,2.6015497840064343
3006,Power station operators,8,1970,0.5,0.5,,,,0.5,,,,0.5,0,2,0.0,mixed,2.9564367562027334
3007,Power station operators,8,1980,0.5555555555555556,0.2222222222222222,0.2222222222222222,,,0.2222222222222222,0.2222222222222222,0.1111111111111111,,0.4444444444444444,1,9,0.1111111111111111,male,2.8906842090782097
3008,Power station operators,8,1990,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,0.3333333333333333,,,0,3,0.0,mixed,3.553628143092294
3009,Power station operators,9,1960,0.5,,0.5,,,,,,,1.0,0,2,0.0,mixed,3.0230659039891767
3010,Power station operators,9,1970,,,,1.0,,,,,,1.0,0,1,0.0,mixed,2.8512121539867867
3011,Power station operators,9,1980,1.0,,,,,0.5,,,,0.5,0,2,0.0,mixed,3.4730448182375584
3012,Power station operators,9,1990,0.3333333333333333,,0.6666666666666666,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,0,3,0.0,mixed,2.9838978159069884
3013,Practical nurses,1,1980,,,1.0,,,,,,,1.0,1,1,1.0,female,2.1978493821050615
3014,Practical nurses,1,1990,,1.0,,,,,,,,1.0,1,1,1.0,female,3.0484363370445595
3015,Practical nurses,2,1980,,,1.0,,,,,1.0,,,1,1,1.0,female,3.9290539379819664
3016,Practical nurses,2,1990,,,0.5,0.5,1.0,,,,,,2,2,1.0,female,3.107213067324991
3017,Practical nurses,3,1950,,,,1.0,,,,,,1.0,0,1,0.0,mixed,2.4116153375408342
3018,Practical nurses,3,1960,0.42857142857142855,0.2857142857142857,,0.2857142857142857,,,0.42857142857142855,,,0.5714285714285714,7,7,1.0,female,2.453670735562402
3019,Practical nurses,3,1980,0.375,0.25,0.375,,0.25,0.125,,,,0.625,6,8,0.75,female,2.7107964040910875
3020,Practical nurses,3,1990,0.5,,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,,,,0.16666666666666666,6,6,1.0,female,2.5527860606050483
3021,Practical nurses,4,1950,,,1.0,,,1.0,,,,,1,1,1.0,female,2.043890557415517
3022,Practical nurses,4,1960,0.5,,0.5,,,,,,,1.0,1,2,0.5,mixed,2.93210708433912
3023,Practical nurses,4,1980,0.6,,0.2,0.2,0.2,,,0.2,,0.6,5,5,1.0,female,2.59976875701672
3024,Practical nurses,4,1990,0.3333333333333333,,0.6666666666666666,,1.0,,,,,,1,3,0.3333333333333333,mixed,2.7181946501739827
3025,Practical nurses,5,1960,,,0.5,0.5,,0.5,,,0.5,,1,2,0.5,mixed,2.20911059324247
3026,Practical nurses,5,1980,1.0,,,,1.0,,,,,,0,1,0.0,mixed,2.8148366659032815
3027,Practical nurses,6,1950,,,1.0,,,,,,,1.0,1,1,1.0,female,1.266112548516089
3028,Practical nurses,6,1960,,1.0,,,,,,1.0,,,1,1,1.0,female,2.8155110532285335
3029,Practical nurses,6,1970,,,,1.0,,,1.0,,,,1,1,1.0,female,3.053003796689855
3030,Practical nurses,6,1980,0.5,,,0.5,,,,0.5,,0.5,1,2,0.5,mixed,2.894683140948348
3031,Practical nurses,6,1990,0.6666666666666666,,0.3333333333333333,,0.6666666666666666,,,,,0.3333333333333333,2,3,0.6666666666666666,mixed,2.578432707798824
3032,Practical nurses,7,1960,,1.0,,,,,,,,1.0,1,1,1.0,female,2.3253738030983313
3033,Practical nurses,7,1980,0.42857142857142855,0.2857142857142857,,0.2857142857142857,0.42857142857142855,,,,,0.5714285714285714,7,7,1.0,female,2.58799897003438
3034,Practical nurses,7,1990,0.4,0.2,0.3,0.1,0.4,0.3,,,0.1,0.2,9,10,0.9,female,2.5917668313399043
3035,Practical nurses,8,1950,0.28,0.26,0.28,0.18,0.1,0.1,0.04,0.02,0.06,0.68,50,50,1.0,female,1.6548701392046277
3036,Practical nurses,8,1960,0.3171677982541222,0.26576139670223087,0.24539282250242483,0.1716779825412221,0.13288069835111543,0.07274490785645005,0.03297769156159069,0.016488845780795344,0.005819592628516004,0.7390882638215325,989,1031,0.9592628516003879,female,1.9679861007545132
3037,Practical nurses,8,1970,0.29533678756476683,0.24611398963730569,0.27979274611398963,0.17875647668393782,0.15284974093264247,0.08160621761658031,0.01683937823834197,0.014248704663212436,0.0025906735751295338,0.7318652849740933,739,772,0.9572538860103627,female,2.4193654474844
3038,Practical nurses,8,1980,0.2813522355507088,0.2148309705561614,0.33805888767720826,0.16575790621592149,0.3144311159578335,0.15667030170846966,0.04289349327517267,0.022537259178480554,0.011632133769538349,0.4518356961105053,2662,2751,0.9676481279534714,female,2.42086800369208
3039,Practical nurses,8,1990,0.2896205357142857,0.21707589285714285,0.36802455357142855,0.12527901785714285,0.33203125,0.32142857142857145,,0.049107142857142856,0.06863839285714286,0.22879464285714285,3386,3584,0.9447544642857143,female,2.5305464803625073
3040,Practical nurses,9,1950,,,1.0,,,,,,,1.0,1,1,1.0,female,2.244561252877668
3041,Practical nurses,9,1960,,0.5,0.3,0.2,0.1,0.1,,,,0.8,8,10,0.8,female,1.7370435514332294
3042,Practical nurses,9,1970,,,,1.0,,,,,,1.0,1,1,1.0,female,2.9341436455662144
3043,Practical nurses,9,1980,0.08,0.2,0.44,0.28,0.24,0.12,0.04,0.04,0.04,0.52,22,25,0.88,female,2.3422897067200754
3044,Practical nurses,9,1990,0.2413793103448276,0.1724137931034483,0.5517241379310345,0.034482758620689655,0.2413793103448276,0.3793103448275862,,0.034482758620689655,0.13793103448275862,0.20689655172413793,29,29,1.0,female,2.5271394134112732
3045,Private household workers (n.e.c.),8,1950,0.22826086956521738,0.3423913043478261,0.2554347826086957,0.17391304347826086,0.059782608695652176,0.10326086956521739,0.016304347826086956,0.03260869565217391,0.021739130434782608,0.7663043478260869,172,184,0.9347826086956522,female,1.365129025495042
3046,Private household workers (n.e.c.),8,1960,0.2340966921119593,0.20719738276990185,0.39222101054162123,0.16648491457651762,0.08106143220647037,0.060705198109778265,0.022537259178480554,0.023627771719374774,0.007270083605961469,0.8047982551799345,2656,2751,0.965467102871683,female,1.4797785655762947
3047,Private household workers (n.e.c.),8,1970,0.2608257804632427,0.19436052366565962,0.3434038267875126,0.2014098690835851,0.08358509566968782,0.05639476334340383,0.019133937562940583,0.025176233635448138,0.006042296072507553,0.8096676737160121,965,993,0.9718026183282981,female,1.6460403735980484
3048,Private household workers (n.e.c.),8,1980,0.2270351008215086,0.20911127707244212,0.3323375653472741,0.2315160567587752,0.07692307692307693,0.08065720687079911,0.03211351755041075,0.04480955937266617,0.01717699775952203,0.748319641523525,1280,1339,0.9559372666168783,female,1.8072916274007824
3049,Private household workers (n.e.c.),8,1990,0.2064026958719461,0.2076663858466723,0.33529907329401853,0.2506318449873631,0.2497893850042123,0.05728727885425442,,0.05770850884582982,0.014743049705139006,0.6204717775905645,2262,2374,0.9528222409435552,female,1.8605734128477374
3050,"Professional, technical and kindred workers (n.e.c.)",1,1950,1.0,,,,,,,,,1.0,0,1,0.0,mixed,2.0479973393681705
3051,"Professional, technical and kindred workers (n.e.c.)",1,1960,0.14285714285714285,0.2857142857142857,0.35714285714285715,0.21428571428571427,0.023809523809523808,0.07142857142857142,0.023809523809523808,0.16666666666666666,0.38095238095238093,0.3333333333333333,1,42,0.023809523809523808,male,2.593221617421556
3052,"Professional, technical and kindred workers (n.e.c.)",1,1970,0.13333333333333333,0.2,0.2,0.4666666666666667,0.2,0.13333333333333333,0.13333333333333333,0.2,0.26666666666666666,0.06666666666666667,0,15,0.0,mixed,3.246662641164934
3053,"Professional, technical and kindred workers (n.e.c.)",1,1980,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.16666666666666666,0.3333333333333333,0,6,0.0,mixed,2.9657800220892776
3054,"Professional, technical and kindred workers (n.e.c.)",1,1990,0.25,0.1111111111111111,0.3055555555555556,0.3333333333333333,0.3055555555555556,0.1388888888888889,,0.19444444444444445,0.19444444444444445,0.16666666666666666,12,36,0.3333333333333333,mixed,2.841782194259964
3055,"Professional, technical and kindred workers (n.e.c.)",2,1950,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,,0.14285714285714285,,0.5714285714285714,0,7,0.0,mixed,2.129048365755824
3056,"Professional, technical and kindred workers (n.e.c.)",2,1960,0.29838709677419356,0.2540322580645161,0.2540322580645161,0.1935483870967742,0.11290322580645161,0.16532258064516128,0.06048387096774194,0.18951612903225806,0.06854838709677419,0.4032258064516129,3,248,0.012096774193548387,male,2.902961477348732
3057,"Professional, technical and kindred workers (n.e.c.)",2,1970,0.19718309859154928,0.1267605633802817,0.5211267605633803,0.15492957746478872,0.1267605633802817,0.1267605633802817,0.04225352112676056,0.2676056338028169,0.16901408450704225,0.2676056338028169,8,71,0.11267605633802817,male,3.0009401036439582
3058,"Professional, technical and kindred workers (n.e.c.)",2,1980,0.07894736842105263,0.10526315789473684,0.5,0.3157894736842105,0.10526315789473684,0.14473684210526316,0.02631578947368421,0.42105263157894735,0.2236842105263158,0.07894736842105263,20,76,0.2631578947368421,male,3.0918941572503784
3059,"Professional, technical and kindred workers (n.e.c.)",2,1990,0.11228070175438597,0.16842105263157894,0.4631578947368421,0.256140350877193,0.20350877192982456,0.10175438596491228,,0.5052631578947369,0.14035087719298245,0.04912280701754386,83,285,0.2912280701754386,male,3.131533814713053
3060,"Professional, technical and kindred workers (n.e.c.)",3,1950,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.1111111111111111,,0.3333333333333333,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.3333333333333333,2,18,0.1111111111111111,male,2.3481019318185083
3061,"Professional, technical and kindred workers (n.e.c.)",3,1960,0.3166144200626959,0.3448275862068966,0.09561128526645768,0.24294670846394983,0.09561128526645768,0.1206896551724138,0.06583072100313479,0.20376175548589343,0.16927899686520376,0.3448275862068966,30,638,0.047021943573667714,male,2.9699481160649204
3062,"Professional, technical and kindred workers (n.e.c.)",3,1970,0.2896969696969697,0.32,0.1478787878787879,0.24242424242424243,0.11636363636363636,0.13818181818181818,0.06303030303030303,0.21818181818181817,0.15393939393939393,0.3103030303030303,76,825,0.09212121212121212,male,3.156103064119207
3063,"Professional, technical and kindred workers (n.e.c.)",3,1980,0.26683291770573564,0.30673316708229426,0.16957605985037408,0.256857855361596,0.0739817123857024,0.142975893599335,0.06899418121363259,0.31338320864505403,0.22610141313383209,0.1745635910224439,229,1203,0.19035743973399832,male,3.1137652779655816
3064,"Professional, technical and kindred workers (n.e.c.)",3,1990,0.1920997920997921,0.2681912681912682,0.22245322245322247,0.3172557172557173,0.19043659043659045,0.10561330561330562,,0.4411642411642412,0.1683991683991684,0.09438669438669439,693,2405,0.28814968814968817,male,3.1380484957342465
3065,"Professional, technical and kindred workers (n.e.c.)",4,1950,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.36363636363636365,,0.18181818181818182,,0.18181818181818182,0.36363636363636365,0.2727272727272727,1,11,0.09090909090909091,male,2.631677222317636
3066,"Professional, technical and kindred workers (n.e.c.)",4,1960,0.33584905660377357,0.4226415094339623,0.15471698113207547,0.08679245283018867,0.045283018867924525,0.09056603773584905,0.04905660377358491,0.27169811320754716,0.3283018867924528,0.21509433962264152,35,265,0.1320754716981132,male,2.9785169213731484
3067,"Professional, technical and kindred workers (n.e.c.)",4,1970,0.24890829694323144,0.32751091703056767,0.314410480349345,0.1091703056768559,0.09170305676855896,0.11353711790393013,0.039301310043668124,0.25327510917030566,0.21397379912663755,0.28820960698689957,40,229,0.17467248908296942,male,3.0565183586897704
3068,"Professional, technical and kindred workers (n.e.c.)",4,1980,0.2748091603053435,0.27099236641221375,0.32061068702290074,0.13358778625954199,0.1297709923664122,0.1297709923664122,0.0648854961832061,0.25190839694656486,0.18702290076335878,0.2366412213740458,66,262,0.25190839694656486,male,3.039436695810403
3069,"Professional, technical and kindred workers (n.e.c.)",4,1990,0.2934947049924357,0.26777609682299547,0.31921331316187596,0.11951588502269289,0.21482602118003025,0.14826021180030258,,0.42208774583963693,0.10136157337367625,0.11346444780635401,234,661,0.3540090771558245,mixed,3.0484363370445595
3070,"Professional, technical and kindred workers (n.e.c.)",5,1950,,0.6666666666666666,0.3333333333333333,,,0.6666666666666666,0.3333333333333333,,,,0,3,0.0,mixed,2.68233331309708
3071,"Professional, technical and kindred workers (n.e.c.)",5,1960,0.3125,0.28125,0.21875,0.1875,0.125,0.125,0.046875,0.21875,0.109375,0.375,2,64,0.03125,male,2.9785169213731484
3072,"Professional, technical and kindred workers (n.e.c.)",5,1970,0.27450980392156865,0.24836601307189543,0.29411764705882354,0.1830065359477124,0.17647058823529413,0.1568627450980392,0.05228758169934641,0.24183006535947713,0.0915032679738562,0.28104575163398693,24,153,0.1568627450980392,male,3.1075498387022162
3073,"Professional, technical and kindred workers (n.e.c.)",5,1980,0.2765957446808511,0.21580547112462006,0.2978723404255319,0.20972644376899696,0.0851063829787234,0.1458966565349544,0.08206686930091185,0.3221884498480243,0.1884498480243161,0.1762917933130699,105,329,0.3191489361702128,male,3.127664732314794
3074,"Professional, technical and kindred workers (n.e.c.)",5,1990,0.20918984280532044,0.2418379685610641,0.3264812575574365,0.22249093107617895,0.2079806529625151,0.11366384522370013,,0.4365175332527207,0.1523579201934704,0.08948004836759371,329,827,0.3978234582829504,mixed,3.166219372700943
3075,"Professional, technical and kindred workers (n.e.c.)",6,1950,0.5714285714285714,,0.14285714285714285,0.2857142857142857,,0.5714285714285714,0.14285714285714285,,,0.2857142857142857,2,7,0.2857142857142857,male,2.244561252877668
3076,"Professional, technical and kindred workers (n.e.c.)",6,1960,0.3103448275862069,0.3706896551724138,0.16379310344827586,0.15517241379310345,0.10344827586206896,0.1206896551724138,0.12931034482758622,0.1810344827586207,0.1810344827586207,0.28448275862068967,38,116,0.3275862068965517,male,2.723371305948624
3077,"Professional, technical and kindred workers (n.e.c.)",6,1970,0.24867724867724866,0.3333333333333333,0.26455026455026454,0.15343915343915343,0.12698412698412698,0.1746031746031746,0.042328042328042326,0.20634920634920634,0.12698412698412698,0.32275132275132273,37,189,0.19576719576719576,male,2.9889372716834575
3078,"Professional, technical and kindred workers (n.e.c.)",6,1980,0.28431372549019607,0.21241830065359477,0.31699346405228757,0.18627450980392157,0.0915032679738562,0.15359477124183007,0.058823529411764705,0.29411764705882354,0.14052287581699346,0.26143790849673204,78,306,0.2549019607843137,male,2.9459696826513584
3079,"Professional, technical and kindred workers (n.e.c.)",6,1990,0.2288512911843277,0.2413178984861977,0.3348174532502226,0.195013357079252,0.21282279608192342,0.1157613535173642,,0.4577025823686554,0.12021371326803205,0.09349955476402494,357,1123,0.3178984861976848,male,3.0376019948788495
3080,"Professional, technical and kindred workers (n.e.c.)",7,1950,0.14285714285714285,0.7142857142857143,0.14285714285714285,,0.14285714285714285,,,0.42857142857142855,0.42857142857142855,,1,7,0.14285714285714285,male,2.928575949874341
3081,"Professional, technical and kindred workers (n.e.c.)",7,1960,0.2,0.58,0.04666666666666667,0.17333333333333334,0.04666666666666667,0.11333333333333333,0.08,0.36666666666666664,0.24,0.15333333333333332,20,150,0.13333333333333333,male,2.8958971043317323
3082,"Professional, technical and kindred workers (n.e.c.)",7,1970,0.23394495412844038,0.44036697247706424,0.1926605504587156,0.13302752293577982,0.10091743119266056,0.16972477064220184,0.09174311926605505,0.27522935779816515,0.12844036697247707,0.23394495412844038,56,218,0.25688073394495414,male,3.0777084874984024
3083,"Professional, technical and kindred workers (n.e.c.)",7,1980,0.2388888888888889,0.4351851851851852,0.17777777777777778,0.14814814814814814,0.08888888888888889,0.1814814814814815,0.07037037037037037,0.34629629629629627,0.14814814814814814,0.1648148148148148,207,540,0.38333333333333336,mixed,2.9620967143186268
3084,"Professional, technical and kindred workers (n.e.c.)",7,1990,0.21836587129428778,0.40853217642805495,0.20462762111352134,0.16847433116413593,0.22342733188720174,0.1272595806218366,,0.48300795372378885,0.0918293564714389,0.07447577729573392,584,1383,0.4222704266088214,mixed,3.0618593573767003
3085,"Professional, technical and kindred workers (n.e.c.)",8,1950,0.2830188679245283,0.3018867924528302,0.2830188679245283,0.1320754716981132,0.09433962264150944,0.07547169811320754,0.09433962264150944,0.24528301886792453,0.24528301886792453,0.24528301886792453,15,53,0.2830188679245283,male,2.392197251683733
3086,"Professional, technical and kindred workers (n.e.c.)",8,1960,0.2865203761755486,0.26959247648902823,0.25141065830721004,0.19247648902821315,0.06269592476489028,0.07523510971786834,0.07586206896551724,0.21128526645768025,0.4695924764890282,0.10532915360501567,531,1595,0.3329153605015674,mixed,2.7578644702742303
3087,"Professional, technical and kindred workers (n.e.c.)",8,1970,0.2521179261267367,0.298881735005083,0.25753981701118267,0.19146052185699763,0.124364622161979,0.11284310403253135,0.07455099966113182,0.19722128092172145,0.28431040325313456,0.20670958996950187,1458,2951,0.49406980684513724,mixed,2.8856492956276036
3088,"Professional, technical and kindred workers (n.e.c.)",8,1980,0.21156986237462094,0.26988570095637976,0.30300909727081876,0.21553533939818054,0.08770702122696525,0.11756473058082575,0.07184511313272685,0.17588056916258457,0.2995101469559132,0.24749241894098437,2394,4287,0.5584324702589223,mixed,2.6647673159042764
3089,"Professional, technical and kindred workers (n.e.c.)",8,1990,0.20483554246440844,0.2504909180166912,0.31443298969072164,0.23024054982817868,0.2341678939617084,0.08271968581246932,,0.28767795778105054,0.23208149239077075,0.16335297005400098,4491,8148,0.551178203240059,mixed,2.79044196580078
3090,"Professional, technical and kindred workers (n.e.c.)",9,1950,0.08695652173913043,0.17391304347826086,0.5652173913043478,0.17391304347826086,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.34782608695652173,0.17391304347826086,0.2608695652173913,3,23,0.13043478260869565,male,2.5276875087935884
3091,"Professional, technical and kindred workers (n.e.c.)",9,1960,0.14320987654320988,0.18271604938271604,0.5234567901234568,0.1506172839506173,0.06172839506172839,0.07654320987654321,0.0691358024691358,0.25679012345679014,0.3234567901234568,0.2123456790123457,62,405,0.15308641975308643,male,2.975657734293103
3092,"Professional, technical and kindred workers (n.e.c.)",9,1970,0.17632241813602015,0.1486146095717884,0.49370277078085645,0.181360201511335,0.07304785894206549,0.11083123425692695,0.05793450881612091,0.24181360201511334,0.21662468513853905,0.29974811083123426,70,397,0.17632241813602015,male,3.2112506029416785
3093,"Professional, technical and kindred workers (n.e.c.)",9,1980,0.18908122503328895,0.16378162450066577,0.4420772303595206,0.20505992010652463,0.08921438082556592,0.1118508655126498,0.05858854860186418,0.2769640479360852,0.29027962716378164,0.17310252996005326,250,751,0.33288948069241014,mixed,3.0465739034564927
3094,"Professional, technical and kindred workers (n.e.c.)",9,1990,0.1489191353082466,0.1633306645316253,0.45956765412329864,0.22818254603682947,0.21377101681345076,0.11369095276220977,,0.3939151321056846,0.200160128102482,0.07846277021617294,501,1249,0.4011208967173739,mixed,3.0484363370445595
3095,Psychologists,1,1990,,,1.0,,,,,0.5,0.5,,2,2,1.0,female,2.956342722556107
3096,Psychologists,2,1990,0.5,0.25,0.25,,,,,0.25,0.75,,2,4,0.5,mixed,3.292196102389516
3097,Psychologists,3,1960,0.25,,0.5,0.25,,,,,1.0,,0,4,0.0,mixed,3.4187779704427097
3098,Psychologists,3,1970,0.5,0.5,,,,,,,1.0,,0,2,0.0,mixed,3.65228077146251
3099,Psychologists,3,1980,,0.3333333333333333,,0.6666666666666666,,,,,1.0,,0,3,0.0,mixed,3.3760718628814192
3100,Psychologists,3,1990,,0.75,,0.25,0.25,,,0.25,0.5,,0,4,0.0,mixed,3.383151664015874
3101,Psychologists,4,1960,,,,1.0,,,,,1.0,,0,1,0.0,mixed,3.2766582636893977
3102,Psychologists,4,1990,,0.5,0.5,,,,,,1.0,,2,2,1.0,female,2.2901260256468268
3103,Psychologists,5,1960,,1.0,,,,,,,,1.0,0,1,0.0,mixed,2.361947384381193
3104,Psychologists,5,1980,,1.0,,,,,,,1.0,,1,2,0.5,mixed,3.5410348756012677
3105,Psychologists,5,1990,0.5,0.25,,0.25,,,,,1.0,,1,4,0.25,male,3.51018199099034
3106,Psychologists,6,1980,0.3333333333333333,,0.6666666666666666,,,,,0.3333333333333333,0.6666666666666666,,1,3,0.3333333333333333,mixed,2.457092851918117
3107,Psychologists,6,1990,,1.0,,,0.5,,,,0.5,,0,2,0.0,mixed,2.399470626129242
3108,Psychologists,7,1980,,1.0,,,,,,,1.0,,1,2,0.5,mixed,3.2722617192869903
3109,Psychologists,7,1990,0.4,0.1,0.4,0.1,,0.1,,0.1,0.6,0.2,4,10,0.4,mixed,2.197890909795107
3110,Psychologists,8,1950,,0.25,,0.75,,,,0.25,0.75,,3,4,0.75,female,2.8423360876066717
3111,Psychologists,8,1960,0.21739130434782608,0.4608695652173913,0.10434782608695652,0.21739130434782608,,0.02608695652173913,0.02608695652173913,0.017391304347826087,0.9217391304347826,0.008695652173913044,36,115,0.3130434782608696,male,3.0594494478950023
3112,Psychologists,8,1970,0.27049180327868855,0.29508196721311475,0.22131147540983606,0.21311475409836064,0.00819672131147541,0.02459016393442623,0.040983606557377046,0.04918032786885246,0.860655737704918,0.01639344262295082,53,122,0.4344262295081967,mixed,3.197356747192171
